year,sex,age_band,geo_code,projection
2029,female,0-4,S12000023,442.1468331802269
2029,female,0-4,S12000026,2155.954912232788
2029,female,0-4,S12000027,502.79529259875363
2029,female,0-4,S12000028,2107.044864314621
2029,female,0-4,S12000029,7603.556049358194
2029,female,0-4,S12000030,1781.303945179631
2029,female,0-4,S12000033,5100.339796906423
2029,female,0-4,S12000034,6345.589616902947
2029,female,0-4,S12000035,1541.6447103806142
2029,female,0-4,S12000036,10570.439556074185
2029,female,0-4,S12000038,4102.574819375823
2029,female,0-4,S12000039,1906.5136678501376
2029,female,0-4,S12000040,4296.258609131763
2029,female,0-4,S12000041,2270.404424361298
2029,female,0-4,S12000042,3133.1776696377583
2029,female,0-4,S12000045,2421.0473719492516
2029,female,0-4,S12000047,7870.604910991385
2029,female,0-4,S12000048,2998.1859373836182
2029,female,0-4,S12000049,13949.145666261142
2029,female,0-4,S12000050,8051.572088288601
2029,male,0-4,S12000005,1214.999082813333
2029,male,0-4,S12000006,2910.7531983945314
2029,male,0-4,S12000008,2777.695744881001
2029,male,0-4,S12000010,2790.3216346304603
2029,male,0-4,S12000011,2468.847057163463
2029,male,0-4,S12000013,508.9204791320435
2029,male,0-4,S12000014,3718.8101423599137
2029,male,0-4,S12000017,4871.650998714371
2029,male,0-4,S12000018,1640.3944451412624
2029,male,0-4,S12000019,2771.8684111504813
2029,male,0-4,S12000020,2113.3796996017686
2029,male,0-4,S12000021,2787.4079677652003
2029,male,0-4,S12000023,489.4960333636449
2029,male,0-4,S12000026,2480.5017246245025
2029,male,0-4,S12000027,524.4600357467624
