geo_code,Christian_2011,Christian_2021,Christian_2025,Christian_2031,No religion_2011,No religion_2021,No religion_2025,No religion_2031,Not answered_2011,Not answered_2021,Not answered_2025,Not answered_2031,Other religions_2011,Other religions_2021,Other religions_2025,Other religions_2031,geo_name
E07000129,58.1312889314806,43.286250038331964,37.00569578705144,29.04291288030022,29.14017994995475,42.54015041799385,48.503259787478484,55.5446135486133,6.657083532981951,5.330474073354116,4.839945208386597,4.121690132756399,6.071447585582708,8.843125470320077,9.65109921708349,11.290783438330084,Blaby
E07000130,55.52859723058398,41.617507320925675,35.71276376787847,27.991601884038648,29.214328717639976,40.88409367054863,46.295885287245994,53.11539083669542,6.338350391330525,5.977360664367992,5.670921154411701,5.288574067642335,8.918723660445513,11.5210383441577,12.320429790463846,13.604433211623586,Charnwood
E07000131,65.46930266332483,50.292584401006614,43.416405992800854,34.46383111700698,24.589491930383453,38.4480717074759,44.861487653170165,52.433271192636234,6.869129324682017,5.367132228332899,4.819805983387513,4.027888975895371,3.072076081609707,5.8922116631846055,6.902300370641471,9.07500871446142,Harborough
E07000132,64.29414339823751,49.88758246010377,43.425380691309066,35.06949812225169,26.88193532423533,41.72150379952788,48.36071909823038,56.78516399222649,6.485658272902034,5.287417334320539,4.847602524292252,4.211310330570858,2.3382630046251354,3.103496406047808,3.366297686168303,3.9340275549509753,Hinckley and Bosworth
E07000133,67.96688899475942,51.57713722173194,44.386337443676766,34.621999456272505,24.354851516595204,37.87372317001595,43.55199335909866,49.2669593359058,6.507066857233604,5.467053584562671,5.091371835140635,4.278535436875668,1.1711926314117833,5.082086023689448,6.970297362083938,11.832505770946023,Melton
E07000134,64.87888903154021,48.71276921696747,41.59334960572486,32.51099181990828,27.509949929387602,43.56753866238519,50.66931710573406,59.501735259529994,6.24919758633971,5.071564523134908,4.588475228068172,3.9006451466442438,1.361963452732486,2.648127597512423,3.148858060472907,4.0866277739174866,North West Leicestershire
E07000135,48.42086523055011,34.39721275647319,28.857005588734697,21.497136608482688,23.156489229125867,30.000634327196785,33.315684029814015,36.55423549823602,6.029909204201531,5.4274012471909785,5.141275410598926,4.666227286040421,22.392736336122486,30.174751669139056,32.686034970852376,37.28240060724087,Oadby and Wigston
E07000136,71.07539025635472,58.705614508533046,52.645591000974335,44.669553326090664,20.333555084549097,30.682062202502454,35.696879391586315,41.573504142825115,7.005275616133175,6.396433849896523,6.2208399772362,5.771165899032592,1.5857790429630088,4.215889439067988,5.436689630203163,7.985776632051625,Boston
E07000137,68.68791284521375,53.53015949693719,46.74799729765131,37.83388780310085,22.870800067448187,38.51209911355361,45.447087559988894,54.23997289346263,7.403171531000506,5.985833716052374,5.4058127202268,4.579253118672146,1.0381155563375635,1.9719076734568284,2.39910242213298,3.3468861847643723,East Lindsey
E07000138,58.01199474027432,42.05210649816897,35.938032931638006,27.041080230902825,32.55898483018142,46.90752704109736,52.55226099736746,60.36788344016205,7.126286868859645,6.9857129933436495,6.739976354105294,6.350542477667441,2.3027335606846195,4.054653467390028,4.769729716889238,6.240493851267683,Lincoln
E07000139,70.05456266354881,53.006083201443545,45.43450525086088,35.563101227822564,21.8835254161795,39.14809798718159,46.67046128420401,56.13702236476008,7.084794833249819,5.524002715075056,4.99334274923333,4.210369723859954,0.9771170870218807,2.321816096299817,2.9016907157017804,4.089506683557413,North Kesteven
E07000140,72.3473433782712,58.04304776943193,51.30989618635004,42.280950249711786,19.424493032740457,32.62832796141967,38.78633642014265,46.2208660877584,7.236886824515691,6.4761904851302345,6.133573042468451,5.552235977624579,0.9912767644726407,2.8524337840181673,3.770194351038858,5.94594768490524,South Holland
E07000141,69.65647143241547,54.71605124163713,47.90016546760043,39.11310259805706,22.173139593984512,37.45831820692093,44.383204607628,53.19640110166731,6.946063922025891,5.66844954732225,5.1803446169092355,4.442113835474275,1.2243250515741322,2.1571810041197,2.5362853078623133,3.2483824648013533,South Kesteven
E07000142,70.29579831932773,54.00165700066436,46.646298456208804,37.10707684286028,21.780392156862746,37.505701054050164,44.47274066078468,53.01266433878109,6.862745098039216,5.628313310400986,5.188490617697371,4.416431574280943,1.0610644257703081,2.864328634884471,3.6924702653091295,5.463827244077684,West Lindsey
E07000143,63.79903594883939,49.71590421624985,43.48134154424366,35.53253697819142,27.57048378815397,41.929674608054256,48.24083834207538,56.07780521890775,7.379819297882613,6.241942200629684,5.781257097301382,5.089361802126886,1.2506609651240315,2.112478975066208,2.4965630163795973,3.3002960007739524,Breckland
E07000144,63.32974985157968,47.43224122094916,40.589300217264864,31.70196838944263,27.95516903871765,44.27377918045486,51.26744735977963,60.11056790212936,7.376891356321101,6.1569859896797094,5.664750541758225,5.029196092564731,1.3381897533815765,2.1369936089162582,2.478501881197293,3.1582676158632674,Broadland
E07000145,61.045262497815514,46.229665288925865,39.80660122945619,31.563052631974784,30.253811281186714,44.819707304201984,51.15414666069936,58.96472990155224,7.208281505391819,6.070603714024767,5.6453633701360335,5.045533222820201,1.49264471560595,2.8800236928473866,3.393888739708421,4.426684243652777,Great Yarmouth
E07000146,66.37323585462289,52.3447953379822,45.93348576475241,37.71237921875041,24.77636638612149,39.4184953685922,46.02407515232006,54.36842049445183,7.439081457568955,6.2927071355983415,5.86160252152698,5.250463206911568,1.4113163016866621,1.9440021578272626,2.1808365614005525,2.668737079886199,King's Lynn and West Norfolk
E07000147,65.98390131922483,51.61292430138451,45.20564282621166,36.51070908948067,25.208130129360878,39.082191457543935,45.175521751420575,52.383947624816706,7.63652843870383,6.637280194827665,6.167018279214772,5.3957114732278555,1.17144011271047,2.6676040462438935,3.451817143153007,5.709631812474779,North Norfolk
E07000148,44.912913547452305,33.70640106710641,29.047711456832452,22.64426704718542,42.462569427674474,53.5933939434467,58.332743281042966,64.35746458924243,8.170580777589954,6.809446501724081,6.281708197201798,5.6431925418320406,4.453936247283265,5.890758487722817,6.337837064922773,7.355075821740106,Norwich
E07000149,62.279456826758704,47.339943358643325,40.6848181585537,32.303035776885515,28.70770570589943,44.27944561222091,51.22901409332182,59.81547989258607,7.666193594168306,6.190897827992051,5.569400642904328,4.690372296326753,1.3466438731735637,2.1897132011437095,2.51676710522015,3.1911120342016557,South Norfolk
E07000163,67.31938854698694,52.361878244499714,45.55376516561648,36.4424251479055,23.344583009980326,37.469370491915626,43.58519108935033,50.35510486171937,7.635943619267628,5.463427019064378,4.765351693664488,3.802816903922341,1.7000848237650923,4.70532424452027,6.095692051368711,9.399653086452789,Craven
E07000164,72.57347991922818,58.183758462213184,51.57101812860114,42.63152302884033,19.80255777428764,33.43029818838183,39.62132436890735,47.28738883752614,6.799416647969486,5.409071117898347,4.930876769389177,4.23022765599143,0.8245456585146961,2.9768722315066247,3.8767807331023167,5.850860477642106,Hambleton
E07000165,68.59421419024633,55.569968465582164,49.30995103953539,41.43136423358262,22.94750711032565,36.24068845304891,42.638087461600456,50.67840294337932,7.082454440073732,6.33924691110236,5.957561952387485,5.301722002406017,1.3758242593542749,1.850096170266562,2.094399546476672,2.5885108206320484,Harrogate
E07000166,69.38708746271529,53.8704149682959,47.02969795630722,37.64635451497078,21.399018570191476,34.70143722833826,40.47534204838427,46.79973229624795,6.891176753584142,4.9774329632811245,4.459636739265789,3.500186856354533,2.3227172135090925,6.450714840084699,8.035323256042716,12.053726332426734,Richmondshire
E07000167,71.82856369925219,56.37170688688331,49.24232991680697,39.286716155325365,20.0073428532782,32.893752910979934,38.554181252757296,44.5170759425497,7.387296863828718,5.927843953255913,5.537621209497755,4.638604046890199,0.7767965836408959,4.806696248880838,6.665867620937966,11.557603855234747,Ryedale
